Rnom,Xnom,Ynom,Znom,R,X,Y,Z,Nx,Ny,Nz,I,J,K,LateralDensity,DirectionDensity,ExposureTime,oriX,oriY,oriZ,Inc,ang,ViewAng,Acmos,AcmosJ,oriYcmos,Rs,PointDev
10.0059,-0.172023698710042,-3.007620839047614,9.541627719923298,10.027787874202366,-0.1724,-3.0142,9.5625,-0.0180644604824142,-0.300753490294169,0.9535308140502616,8.14835e-05,0.00122949,0.999999,50,5,0.6,-0.018146,-0.301983,-0.046468,0.9531588447301024,5.975902679837956,0.7177690791496522,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.8018178507226112,80.4583722800767,0.0218878742023651
10.0059,-3.618702110540417,4.307931150966212,8.274343420701443,10.019995930138894,-3.6238,4.314,8.286,-0.356390925756974,0.4267849644204303,0.8311679145532141,8.14835e-05,0.00122949,0.999999,50,5,0.6,-0.356472,0.425555,-0.168831,0.8316629715629866,0.58870050917209,0.9342654482019118,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.0742793960080118,81.72565657929856,0.0140959301388932
10.0059,-3.6846916376284127,-3.004545511624091,8.80419153665859,10.003750282269149,-3.6839,-3.0039,8.8023,-0.3720233141512696,-0.3018488813459884,0.8777732660306312,8.14835e-05,0.00122949,0.999999,50,5,0.6,-0.372105,-0.303078,-0.122226,0.8773711656354358,0.5004407382691229,0.6495218487633921,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.8029132417744306,81.19580846334141,-0.0021497177308535
10.0059,-5.565868492469723,-2.2581225938096634,8.002501176873336,9.988518711000143,-5.5562,-2.2542,7.9886,-0.563024219130825,-0.2221481855962383,0.7960238139078655,8.14835e-05,0.00122949,0.999999,50,5,0.6,-0.563106,-0.223378,-0.203975,0.7957042033782458,0.6506266489803922,0.6121240835394721,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.7232125460246805,81.99749882312666,-0.0173812889998554
10.0059,-4.637112791803651,4.312612805855914,7.747037533977652,10.015150880540942,-4.6414,4.3166,7.7542,-0.4654325560357877,0.4319303290947805,0.7725339646837982,8.14835e-05,0.00122949,0.999999,50,5,0.6,-0.465514,0.430701,-0.227465,0.7730265072852551,0.6871981434908724,0.8841410482691657,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.0691340313336616,82.25296246602235,0.0092508805409412
10.0059,-1.3837783996833817,-2.4117680442842238,9.61179312361326,10.011840872187292,-1.3846,-2.4132,9.6175,-0.1389376163431301,-0.2474465522860544,0.9588881804082444,8.14835e-05,0.00122949,0.999999,50,5,0.6,-0.139019,-0.248676,-0.041111,0.9585718982139064,0.2888512676943924,0.7464301845345415,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.7485109127144967,80.38820687638673,0.005940872187292
10.0059,-1.913162749822173,8.487965719687814,4.940878570061948,10.004525810352034,-1.9129,8.4868,4.9402,-0.1948724915399552,0.8481478618329427,0.4926153839550868,8.14835e-05,0.00122949,0.999999,50,5,0.6,-0.194954,0.846918,-0.507384,0.4936419206587554,1.0545241461559942,0.8203557314382913,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,0.3470835014045005,85.05912142993805,-0.0013741896479668
10.0059,5.7104614334963815,3.8389160248784457,7.264391838308417,9.992826037713256,5.703,3.8339,7.2549,0.5742258078703216,0.3805985980017214,0.7248513149431409,8.14835e-05,0.00122949,0.999999,50,5,0.6,0.574144,0.379369,-0.275148,0.7253654968999972,5.523953697169267,0.8185909674570423,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.1204657624267206,82.73560816169159,-0.0130739622867448
10.0059,-0.3235856758642248,-3.0098461461481927,9.536988691242763,10.018711710095266,-0.324,-3.0137,9.5492,-0.0265375993400202,-0.2956141416327332,0.9549387598626472,8.14835e-05,0.00122949,0.999999,50,5,0.6,-0.026619,-0.296844,-0.04506,0.9545724178317868,5.9806106791222895,0.721329530300161,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.7966785020611754,80.46301130875723,0.0128117100952653
10.0059,-3.051715305355528,-0.6164173192576314,9.509211228781178,10.01535827616766,-3.0546,-0.617,9.5182,-0.3027239724266197,-0.0612942123976438,0.9511052602340078,8.14835e-05,0.00122949,0.999999,50,5,0.6,-0.302805,-0.062524,-0.048894,0.9510045105547557,5.968857726100321,0.8228515693401486,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.562358572826086,80.49078877121882,0.009458276167658
10.0059,-3.4897721068483967,8.03691768355133,4.831922971248902,10.013721435110924,-3.4925,8.0432,4.8357,-0.350209588352573,0.7991384508417432,0.4886010444239553,8.14835e-05,0.00122949,0.999999,50,5,0.6,-0.350291,0.797909,-0.511398,0.4895546701664732,1.059217280614436,0.7948004168706975,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,0.298074090413301,85.1680770287511,0.0078214351109249
10.0059,1.6521828937770835,1.6142201478134497,9.735636589864244,9.963004793233816,1.6451,1.6073,9.6939,0.1254662151855413,0.1499503920681349,0.9807003154713616,8.14835e-05,0.00122949,0.999999,50,5,0.6,0.125385,0.148721,-0.019299,0.9808941569600792,6.087395002588873,0.9439744197029164,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.3511139683603071,80.26436341013576,-0.0428952067661843
10.0059,-1.7757142719509664,4.8977132358915165,8.542673977939385,10.023851129181836,-1.7789,4.9065,8.558,-0.1813353562040034,0.4849030792051024,0.855562091474241,8.14835e-05,0.00122949,0.999999,50,5,0.6,-0.181417,0.483674,-0.144437,0.8561428497674328,0.5430377428674242,0.982123184516814,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.0161612812233397,81.45732602206061,0.0179511291818368
10.0059,0.3571698566744021,0.5664350161249331,9.983467127005063,10.012347327674965,0.3574,0.5668,9.9899,0.0540802002945196,0.0799364696934394,0.9953318505649532,8.14835e-05,0.00122949,0.999999,50,5,0.6,0.053999,0.078707,-0.004667,0.9954337827243404,0.0955996606269305,0.9256859942853344,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.4211278907350027,80.01653287299493,0.0064473276749641
10.0059,4.577568962322149,3.241882271461752,8.285776761605813,10.007497942043257,4.5783,3.2424,8.2871,0.456459425176641,0.3297646247105332,0.8263776893508994,8.14835e-05,0.00122949,0.999999,50,5,0.6,0.456378,0.328535,-0.173621,0.8268196983384616,0.5973662899662764,0.886579289951888,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.1712997357179089,81.71422323839418,0.0015979420432561
10.0059,-0.2494292244042827,5.0388694197255575,8.640926735192686,10.028796769802447,-0.25,5.0504,8.6607,-0.0184420522687322,0.5138337539983513,0.8576915319391227,8.14835e-05,0.00122949,0.999999,50,5,0.6,-0.018524,0.512604,-0.142307,0.858321131719411,0.5388075598102627,0.9969990899293666,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,0.0127693935699091,81.35907326480731,0.0228967698024469
10.0059,5.909418075813878,-1.395675605462133,7.952917855703158,9.993170300760417,5.9019,-1.3939,7.9428,0.585539120927059,-0.1432954743902151,0.7978786529812978,8.14835e-05,0.00122949,0.999999,50,5,0.6,0.585458,-0.144525,-0.20212,0.7977495786703022,0.6472420940527003,0.6491901160724829,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.6443598348186573,82.04708214429684,-0.0127296992395855
10.0059,-3.8266714539417146,0.5797562401577403,9.227052784913814,9.99629995948501,-3.823,0.5792,9.2182,-0.3728988079496668,0.0543438085681107,0.9262792394845252,8.14835e-05,0.00122949,0.999999,50,5,0.6,-0.37298,0.053114,-0.07372,0.9263149663838328,5.896899729845085,0.852453800723687,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.4467205518603314,80.77294721508619,-0.0096000405149911
10.0059,2.3281061065916626,-1.6786323001182992,9.585413416616426,10.00630354176806,2.3282,-1.6787,9.5858,0.2283032937746821,-0.1592623170361768,0.9604754658105014,8.14835e-05,0.00122949,0.999999,50,5,0.6,0.228222,-0.160492,-0.039524,0.9602975281546046,0.2827292894182547,0.7873803824142871,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.660326677464619,80.41458658338357,0.0004035417680583
10.0059,0.054988448225556,0.269463319656031,10.002119805317356,10.044394737862506,0.0552,0.2705,10.0406,0.0084263786491919,0.0452762121083503,0.9989389674849912,8.14835e-05,0.00122949,0.999999,50,5,0.6,0.008345,0.044047,-0.00106,0.9989945624216252,0.044846260643101,0.9133806660529554,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.4557881483200918,79.99788019468264,0.0384947378625053
10.0059,-2.291385051145624,-2.258448511948915,9.474544826864356,10.02517896698109,-2.2958,-2.2628,9.4928,-0.2419284823984085,-0.2276784349307954,0.9432036575797756,8.14835e-05,0.00122949,0.999999,50,5,0.6,-0.24201,-0.228908,-0.056795,0.9429032999424428,0.3395532949883754,0.7412556195223277,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.7287427953592376,80.52545517313564,0.0192789669810888
10.0059,-4.679075644625532,-1.2093420136794215,8.761379903635156,10.006379769427102,-4.6793,-1.2094,8.7618,-0.4739885976346082,-0.1197993926613728,0.8723433468711409,8.14835e-05,0.00122949,0.999999,50,5,0.6,-0.47407,-0.121029,-0.127656,0.8721567701876076,5.77198223221932,0.7262134534866237,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.620863753089815,81.23862009636484,0.0004797694271019
10.0059,5.502809286295665,-1.0948793693044097,8.284827332861548,10.001519132611806,5.5004,-1.0944,8.2812,0.546979844739933,-0.119611259934402,0.8285566944664581,8.14835e-05,0.00122949,0.999999,50,5,0.6,0.546898,-0.120841,-0.171442,0.828453574432741,0.594455405547248,0.6872248262462293,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.6206756203628442,81.71517266713845,-0.0043808673881944
10.0059,1.6489020341157434,-0.1813391044818287,9.86743497678473,9.97615337943438,1.644,-0.1808,9.8381,0.1667545146812267,-0.0066101045389438,0.9859762869113096,8.14835e-05,0.00122949,0.999999,50,5,0.6,0.166673,-0.00784,-0.014023,0.9859809990994352,0.1676422777738693,0.8785591910703978,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.507674464967386,80.13256502321526,-0.0297466205656196
10.0059,-2.443143959006262,1.1694722218003395,9.632311100042845,10.015549169666135,-2.4455,1.1706,9.6416,-0.2346024288873175,0.1270547824698105,0.963752448822684,8.14835e-05,0.00122949,0.999999,50,5,0.6,-0.234684,0.125825,-0.036247,0.9638888135870094,0.2695574185944381,0.9185393533462812,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.3740095779586316,80.36768889995716,0.0096491696661349
10.0059,4.017640338179139,5.940196459109799,6.977869800319809,9.986871801019577,4.01,5.9289,6.9646,0.4112742880236216,0.5858105082285623,0.6983405390349731,8.14835e-05,0.00122949,0.999999,50,5,0.6,0.411193,0.584581,-0.301658,0.6990937693062153,0.7966668541822555,0.8868070598041478,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,0.0847461478001201,83.02213019968019,-0.0190281989804237
10.0059,6.360687893611657,-3.64484240657609,6.809905150682109,9.985468944921916,6.3477,-3.6374,6.796,0.6408423536356458,-0.3589314370721377,0.6785936201203603,8.14835e-05,0.00122949,0.999999,50,5,0.6,0.640761,-0.360161,-0.321405,0.6782040203422274,0.825479753071001,0.4459482990363484,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.8599957975005799,83.19009484931789,-0.0204310550780846
10.0059,4.354513346381137,3.839840853203128,8.149347860305193,10.0044906387082,4.3539,3.8393,8.1482,0.4333944555069163,0.3790616639910532,0.817607180024856,8.14835e-05,0.00122949,0.999999,50,5,0.6,0.433313,0.377832,-0.182392,0.818107926487006,0.6126832462711138,0.9008202145919336,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.1220026964373889,81.8506521396948,-0.0014093612918006
10.0059,-4.778623908454013,3.712780623242375,7.968566269739349,10.022391648204534,-4.7865,3.7189,7.9817,-0.4834182624854076,0.3802103449608814,0.7885092752024653,8.14835e-05,0.00122949,0.999999,50,5,0.6,-0.4835,0.378981,-0.21149,0.7889367509190996,5.621465872900295,0.8752531382666453,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.1208540154675607,82.03143373026064,0.0164916482045338
10.0059,-1.6886727251613072,2.0711836690104457,9.642438355857957,9.99776618550364,-1.6873,2.0695,9.6346,-0.1899914789714919,0.2127707361799541,0.9584528427333634,8.14835e-05,0.00122949,0.999999,50,5,0.6,-0.190073,0.211541,-0.041546,0.9586982335113722,5.994778654158851,0.9522031209011048,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.288293624248488,80.35756164414204,-0.0081338144963591
10.0059,-4.033553953316132,-5.105625131111341,7.601386014159004,9.996835762380014,-4.0299,-5.101,7.5945,-0.4048028657842787,-0.5136115391586106,0.7565301227948285,8.14835e-05,0.00122949,0.999999,50,5,0.6,-0.404884,-0.514841,-0.243469,0.7558650833144464,5.569362964672078,0.4462581180258106,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-1.0146758995870528,82.398613985841,-0.0090642376199863
10.0059,4.707157997372295,5.062101339860376,7.234350587492829,9.984945076463866,4.6973,5.0515,7.2192,0.4777007676354625,0.5031105405930743,0.720195640464891,8.14835e-05,0.00122949,0.999999,50,5,0.8,0.477619,0.501881,-0.279803,0.7208525880006371,0.7657647702481544,0.8693038430975982,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,0.002046180164632,82.76564941250717,-0.0209549235361343
10.0059,1.4191669671392166,-3.146171249390669,9.391783983828017,10.020939043323237,1.4213,-3.1509,9.4059,0.1427754962978609,-0.3093119122370569,0.94018152428409,8.14835e-05,0.00122949,0.999999,50,5,0.8,0.142694,-0.310541,-0.059817,0.939812148407,0.3487159252065033,0.7020119569767667,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.810376272665499,80.60821601617198,0.0150390433232363
10.0059,-6.764687466001658,-0.8886901093062931,7.318966333229117,9.984618965689176,-6.7503,-0.8868,7.3034,-0.6796880937780244,-0.0882485145415456,0.7281732588179862,8.14835e-05,0.00122949,0.999999,50,5,0.8,-0.67977,-0.089478,-0.271826,0.728008821959756,0.7553834510764532,0.6114377770020094,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.5893128749699877,82.68103366677089,-0.0212810343108245
10.0059,-1.458517903307306,1.78610160471556,9.736560039016068,10.000288921326222,-1.4577,1.7851,9.7311,-0.1651210063610647,0.1715191079761336,0.9712446905169576,8.14835e-05,0.00122949,0.999999,50,5,0.8,-0.165202,0.17029,-0.028754,0.9714413796411882,0.2395644419537942,0.945161733069444,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.3295452524523085,80.26343996098393,-0.0056110786737786
10.0059,5.900998594057106,1.4625005157535371,7.947159407257205,10.006580635261978,5.9014,1.4626,7.9477,0.5889115816730102,0.1517421638870256,0.7938245805404848,8.14835e-05,0.00122949,0.999999,50,5,0.8,0.58883,0.150513,-0.206174,0.7940585300203378,0.653339227243768,0.7777353381149857,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.3493221965414165,82.0528405927428,0.0006806352619772
10.0059,2.0909798183312422,-0.3122367747405645,9.779997260011427,10.03997198153461,2.0981,-0.3133,9.8133,0.2108554207978296,-0.0279387449747646,0.977117914097068,8.14835e-05,0.00122949,0.999999,50,5,0.8,0.210774,-0.029168,-0.022881,0.9771000031505714,0.2144194593340748,0.8610879116119596,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.5290031054032068,80.22000273998857,0.0340719815346091
10.0059,-1.0910082247852022,-5.089504863811435,8.545447683105362,10.0049074443495,-1.0909,-5.089,8.5446,-0.1142539870019523,-0.5038607090167554,0.856195312042346,8.14835e-05,0.00122949,0.999999,50,5,0.8,-0.114335,-0.50509,-0.143804,0.8555658603981118,0.5441538388047503,0.5397526820504056,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-1.0049250694451977,81.45455231689463,-0.0009925556505017
10.0059,6.07942070693505,-2.570296606124252,7.520123272569107,10.002409604690262,6.0773,-2.5694,7.5175,0.6077450006531363,-0.2561402746877849,0.7516902113663484,8.14835e-05,0.00122949,0.999999,50,5,0.8,0.607664,-0.25737,-0.248309,0.7514242399452989,5.562606886205807,0.557345483755492,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.757204635116227,82.47987672743089,-0.003490395309738
10.0059,0.9803667287968528,6.117228024720465,7.85725379382916,9.991950779502467,0.979,6.1087,7.8463,0.1235744813179386,0.5958559560706549,0.7935269542883393,8.14835e-05,0.00122949,0.999999,50,5,0.8,0.123493,0.594626,-0.206472,0.7942690202872517,5.6301925556948,0.9763872495516336,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,0.0947915956422127,82.14274620617084,-0.0139492204975315
10.0059,0.1336759182408009,7.5740058087002815,6.537170761778897,10.045128529292196,0.1342,7.6037,6.5628,0.0154854697370179,0.7631675339946459,0.6460151045320497,8.14835e-05,0.00122949,0.999999,50,5,0.8,0.015404,0.761938,-0.353984,0.6469541830019805,0.8672134296393756,0.919448402833871,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,0.2621031735662037,83.4628292382211,0.0392285292921954
10.0059,3.998955846435984,-5.412466200827874,7.404836026081291,9.994500688378585,3.9944,-5.4063,7.3964,0.4026420288298347,-0.5341172835864026,0.7433694397768024,8.14835e-05,0.00122949,0.999999,50,5,0.8,0.402561,-0.535347,-0.25663,0.7427449921253922,0.7336357420412576,0.4253646216776972,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-1.0351816440148447,82.59516397391872,-0.0113993116214157
10.0059,4.326471363616686,-0.771801419264229,8.989104678388525,9.998102993068237,4.3231,-0.7712,8.9821,0.4426196017779256,-0.0827022760125244,0.8928875750419527,8.14835e-05,0.00122949,0.999999,50,5,0.8,0.442538,-0.083932,-0.107111,0.8928212817695472,0.467225847830388,0.7612662975833228,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.5837666364409666,81.01089532161147,-0.0077970069317636
10.0059,0.205219155199568,0.5839933746945494,9.986734784034873,10.048847477198567,0.2061,0.5865,10.0296,0.0274096384537796,0.0834288538825902,0.9961367065115464,8.14835e-05,0.00122949,0.999999,50,5,0.8,0.027328,0.082199,-0.003862,0.9962407587011542,0.0867365964139493,0.9279681306308998,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.4176355065458519,80.01326521596513,0.0429474771985667
10.0059,-2.3960787088683646,-4.790155095663551,8.451701354780365,9.994296256365429,-2.3933,-4.7846,8.4419,-0.2393099621955011,-0.4819896621021511,0.8428622115272709,8.14835e-05,0.00122949,0.999999,50,5,0.8,-0.239391,-0.483219,-0.157137,0.842249470243709,0.5693542561773776,0.5376208494214089,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.9830540225305932,81.54829864521963,-0.0116037436345735
10.0059,-1.5293788226523788,8.95603197879193,4.19148260424384,9.999496091803827,-1.5284,8.9503,4.1888,-0.1454437251740877,0.8956377001456245,0.4203322886542747,8.14835e-05,0.00122949,0.999999,50,5,0.8,-0.145525,0.894408,-0.579667,0.4214212961563928,1.1357847180538043,0.7770091796566857,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,0.3945733397171823,85.80851739575616,-0.006403908196173
10.0059,7.232888208353727,2.061542036076042,6.599500542385695,9.982398694702592,7.2159,2.0567,6.584,0.7224934906218524,0.2015645356693718,0.6613432497345396,8.14835e-05,0.00122949,0.999999,50,5,0.8,0.722412,0.200335,-0.338656,0.6616494406334387,5.435405457395081,0.6816198390314019,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.2994998247590703,83.4004994576143,-0.0235013052974082
10.0059,-3.385950676651964,7.458924665938057,5.746113090876385,10.012842538959651,-3.3883,7.4641,5.7501,-0.3408722411231293,0.7438233834342629,0.5749198983233235,8.14835e-05,0.00122949,0.999999,50,5,0.8,-0.340954,0.742594,-0.425079,0.5758062100387736,5.325979213478127,0.8471943568296315,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,0.2427590230058207,84.25388690912362,0.0069425389596524
10.0059,6.560393346173822,-1.5295059859388072,7.398640780065998,9.986235091865202,6.5475,-1.5265,7.3841,0.6619439512076553,-0.150133916040373,0.7343636787818277,8.14835e-05,0.00122949,0.999999,50,5,0.8,0.661862,-0.151363,-0.265635,0.7342324706246353,0.7462607203415629,0.589346919043197,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.6511982764688151,82.601359219934,-0.0196649081347981
10.0059,1.7997901770004443,0.732646416245962,9.81539705552122,9.98204884079416,1.7955,0.7309,9.792,0.1603636028620913,0.0891379127341486,0.9830248966279992,8.14835e-05,0.00122949,0.999999,50,5,0.8,0.160282,0.087908,-0.016974,0.9831468115607754,0.1838521563835059,0.9188127704823624,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.4119264476942935,80.18460294447878,-0.0238511592058419
10.0059,6.592560274179788,-3.473750206552377,6.677517753161264,9.999130390688984,6.5881,-3.4714,6.673,0.6676451146270134,-0.3398963826996188,0.6623597586979422,8.14835e-05,0.00122949,0.999999,50,5,0.8,0.667564,-0.341126,-0.337639,0.6619957586415744,0.8473175630125018,0.4399636615653832,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.840960743128061,83.32248224683873,-0.0067696093110178
10.0059,-1.9025694668281208,0.2944417183969621,9.818939265947254,10.048659701174085,-1.9107,0.2957,9.8609,-0.1912031756375776,0.0378286725768974,0.980821256477028,8.14835e-05,0.00122949,0.999999,50,5,0.8,-0.191285,0.036599,-0.019178,0.9808514419713118,6.087175247843287,0.8938317430875073,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.4632356878515447,80.18106073405275,0.0427597011740825
10.0059,-1.604547580057281,-2.0874561252629715,9.65328901455014,10.043019072968049,-1.6105,-2.0952,9.6891,-0.1623956735877602,-0.2063394841155516,0.964910183641413,8.14835e-05,0.00122949,0.999999,50,5,0.8,-0.162477,-0.207569,-0.035089,0.964642526171862,6.016472780320075,0.7702273651629922,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.7074038445439939,80.34671098544986,0.0371190729680481
10.0059,-3.504168384906224,-6.2740653804882,6.962394871133292,10.0185541571626,-3.5086,-6.282,6.9712,-0.3591488434042512,-0.6185748396790259,0.698839950201372,8.14835e-05,0.00122949,0.999999,50,5,0.8,-0.35923,-0.619804,-0.301159,0.6980496232070846,0.798126377744245,0.3476628320934583,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-1.1196392001074682,83.0376051288667,0.0126541571625988
10.0059,4.806740091108382,1.1690932150158877,8.697499960398689,9.977714411627543,4.7932,1.1658,8.673,0.485888445903452,0.1158707365147264,0.8663061759892187,8.14835e-05,0.00122949,0.999999,50,5,0.8,0.485807,0.114641,-0.133693,0.8664875721855886,0.5226734618037583,0.8264602121581784,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.3851936239137157,81.30250003960131,-0.0281855883724553
10.0059,5.187035117371422,-0.0266273875604685,8.556400673378226,9.995608446212763,5.1817,-0.0266,8.5476,0.5280832307567541,-0.0033081978651314,0.8491861734745766,8.14835e-05,0.00122949,0.999999,50,5,0.8,0.528002,-0.004538,-0.150813,0.8492244915037376,0.5562813434717954,0.7577680251017513,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.5043725582935736,81.44359932662178,-0.0102915537872352
10.0059,0.2861103470565247,-6.136587429814318,7.898004203313147,10.01602979228796,0.2864,-6.1428,7.906,0.0281123846317642,-0.6178099121033577,0.7858247936640567,8.14835e-05,0.00122949,0.999999,50,5,0.8,0.028031,-0.619039,-0.214174,0.7850668965147178,0.6679921346788887,0.4258021683105496,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-1.1188742725317995,82.10199579668685,0.0101297922879588
10.0059,-3.312445485766231,4.182441283549686,8.46480505525592,10.003648112063916,-3.3117,4.1815,8.4629,-0.3155916317486029,0.4325323057022218,0.8445813912786464,8.14835e-05,0.00122949,0.999999,50,5,0.8,-0.315673,0.431303,-0.155418,0.845086828876077,0.5640689559584249,0.9488353518777888,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.0685320547262203,81.53519494474408,-0.0022518879360831
10.0059,-6.870129562799934,2.996849110068818,6.628593366003238,10.004400508276346,-6.8691,2.9964,6.6276,-0.6900163763290804,0.2999671903245403,0.6587086496520946,8.14835e-05,0.00122949,0.999999,50,5,0.8,-0.690098,0.298738,-0.34129,0.6590207313845793,0.8512797718126973,0.7232434189424499,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.2010971701039018,83.37140663399676,-0.0014994917236546
10.0059,4.741580830227066,-3.60997179300559,8.03763333911962,10.008472747627382,4.7428,-3.6109,8.0397,0.4860816844567068,-0.3528494022982598,0.7995135366793303,8.14835e-05,0.00122949,0.999999,50,5,0.8,0.486,-0.354079,-0.200485,0.7991187124643683,0.6449682224496195,0.5567695984033062,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.8539137627267019,81.96236666088038,0.0025727476273811
10.0059,6.968145193320718,-2.1265715694196854,6.858620906198073,10.003681181445158,6.9666,-2.1261,6.8571,0.7012784202979874,-0.2104288497767859,0.6811228056716191,8.14835e-05,0.00122949,0.999999,50,5,0.8,0.701197,-0.211658,-0.318876,0.6809207110069259,5.461408456648911,0.5147393656660149,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.711493210205228,83.14137909380193,-0.0022188185548426
10.0059,3.108120792601148,-3.1604817903312297,8.970450089130708,9.994243667731942,3.1045,-3.1568,8.96,0.3261651060132959,-0.319563675635386,0.8896602614671161,8.14835e-05,0.00122949,0.999999,50,5,0.8,0.326084,-0.320793,-0.110339,0.8892932627301485,0.4749990714369728,0.652264447120329,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.8206280360638283,81.02954991086929,-0.0116563322680587
10.0059,1.490665571934197,-1.6541424622173269,9.754986605697606,10.019555835464963,1.4927,-1.6564,9.7683,0.1659578948134688,-0.1786266296698539,0.9698198308561596,8.14835e-05,0.00122949,0.999999,50,5,0.8,0.165876,-0.179856,-0.030179,0.9696129977495372,0.2471527007605148,0.7870554040880471,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.6796909900982961,80.24501339430239,0.0136558354649629
10.0059,2.934116294200173,-0.3160755343149359,9.560810250115653,10.013005836910317,2.9362,-0.3163,9.5676,0.2848951111872507,-0.0234471898796887,0.9582718846487932,8.14835e-05,0.00122949,0.999999,50,5,0.8,0.284814,-0.024677,-0.041727,0.9582655433471016,0.2899240611983215,0.8462561918821908,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.5245115503081309,80.43918974988435,0.0071058369103145
