X,Y,Z,Nx,Ny,Nz,I,J,K,IncAngle,LateralDensity,DirectionDensity,ExposureTime,Rnom,PointDev
5.03148,-2.41552,5.68811,0.6387642970867353,-0.2966142785978333,0.7099296743334339,8.14835e-05,0.00122949,0.999999,0.781842556668612,75,2,0.6,8.0,-0.030989821006626173
6.20828,-0.75182,4.95081,0.78091005743517,-0.09395603675781426,0.6175368372440334,8.14835e-05,0.00122949,0.999999,0.9052556861691957,75,2,0.6,8.0,-0.02387979485639935
6.37978,-0.752614,4.68651,0.8064765911723064,-0.09731233038073003,0.583203067761966,8.14835e-05,0.00122949,0.999999,0.9481970447358175,75,2,0.6,8.0,-0.04818280759070692
6.63868,-0.753918,4.30341,0.8402438161963919,-0.08955989056835471,0.5347610263894597,8.14835e-05,0.00122949,0.999999,1.0066211786934685,75,2,0.6,8.0,-0.05268585488002753
5.22838,-2.05892,5.66871,0.6521605060159386,-0.2600744671587269,0.7120729919924917,8.14835e-05,0.00122949,0.999999,0.7787304222688907,75,2,0.6,8.0,-0.0181842883401524
5.55758,-2.06041,5.33681,0.693914176988389,-0.25090240678821446,0.6749304388175187,8.14835e-05,0.00122949,0.999999,0.8302679773562603,75,2,0.6,8.0,-0.02419121338782393
5.85048,-2.06162,5.06791,0.728830931859762,-0.23890764988236501,0.6416608197421096,8.14835e-05,0.00122949,0.999999,0.8744407772468213,75,2,0.6,8.0,0.01012515650660717
6.18578,-2.06331,4.60351,0.7839554040291649,-0.24530059768918197,0.5702995189080899,8.14835e-05,0.00122949,0.999999,0.9642157771295158,75,2,0.6,8.0,-0.017930927096658777
6.22948,-2.06342,4.57561,0.7857366491953195,-0.24413086608035514,0.568346758887712,8.14835e-05,0.00122949,0.999999,0.966588668000243,75,2,0.6,8.0,2.062740465724744e-05
6.31618,-2.06392,4.46271,0.794944348438439,-0.24430269752286563,0.5553194349820983,8.14835e-05,0.00122949,0.999999,0.9823330742619112,75,2,0.6,8.0,0.004353571832020009
6.53208,-2.06501,4.10091,0.8217357809897801,-0.25871431250052096,0.5077570390930086,8.14835e-05,0.00122949,0.999999,1.0385090161960955,75,2,0.6,8.0,-0.015652922461349306
6.66688,-2.06582,3.78931,0.8441436809977733,-0.2570458213017513,0.4704773018784623,8.14835e-05,0.00122949,0.999999,1.0812453042663852,75,2,0.6,8.0,-0.05810025983077516
4.85808,-1.75872,6.06881,0.6124438347117263,-0.2101678393564837,0.7620643205293258,8.14835e-05,0.00122949,0.999999,0.7046238639375729,75,2,0.6,8.0,-0.0297746493025679
4.89108,-3.49302,5.23611,0.6073514779704353,-0.43804293903671626,0.6627537746155833,8.14835e-05,0.00122949,0.999999,0.8469597251557002,75,2,0.6,8.0,-0.02875792495924756
5.09928,-3.49392,5.02291,0.6351034984803835,-0.43916075200959265,0.6354379435573126,8.14835e-05,0.00122949,0.999999,0.8828534767656738,75,2,0.6,8.0,-0.0350920687744285
5.13948,-3.49411,4.99541,0.6387431375321393,-0.439267390683213,0.6317051240396583,8.14835e-05,0.00122949,0.999999,0.8876755144972247,75,2,0.6,8.0,-0.026470014441533962
5.26408,-3.49472,4.85911,0.6532367530302227,-0.44583648548407184,0.6119735065358163,8.14835e-05,0.00122949,0.999999,0.9128690279190219,75,2,0.6,8.0,-0.02914332603452152
5.47208,-3.49552,4.69241,0.6762806910891432,-0.44114800481028843,0.5899431029445912,8.14835e-05,0.00122949,0.999999,0.9404118606259483,75,2,0.6,8.0,0.011306460553109687
5.81068,-3.49722,4.23221,0.7318208447374643,-0.4313893932615337,0.5275807450894989,8.14835e-05,0.00122949,0.999999,1.0156006606646304,75,2,0.6,8.0,-0.005867697185641951
4.94128,-1.75911,5.98641,0.6219129822984941,-0.21314530473553447,0.7535206178451849,8.14835e-05,0.00122949,0.999999,0.7177177335188474,75,2,0.6,8.0,-0.04086557981334238
4.98198,-1.75921,5.95711,0.6284664927618214,-0.21244442253166282,0.7482628113242324,8.14835e-05,0.00122949,0.999999,0.7256740664631743,75,2,0.6,8.0,-0.03745617929797529
5.62748,-0.986813,5.56941,0.704166929177861,-0.12251984539733692,0.6993838883875106,8.14835e-05,0.00122949,0.999999,0.7963924074657778,75,2,0.6,8.0,-0.021237013454466158
5.70778,-0.987218,5.47871,0.719521173719212,-0.12463772786147859,0.6831944945352353,8.14835e-05,0.00122949,0.999999,0.8187982565869225,75,2,0.6,8.0,-0.026944426882250738
6.27168,-3.20141,3.74611,0.7865676288968106,-0.35603412628389125,0.504530540297528,8.14835e-05,0.00122949,0.999999,1.042391341134957,75,2,0.6,8.0,-0.024015036210261798
6.13698,-3.20062,4.04181,0.7735634195086121,-0.37017729050628195,0.5143621385673433,8.14835e-05,0.00122949,0.999999,1.0309902511586824,75,2,0.6,8.0,0.01515564296165195
6.05418,-3.20021,4.07891,0.7652557710829359,-0.38122538970224007,0.5187010767972595,8.14835e-05,0.00122949,0.999999,1.0259410528863084,75,2,0.6,8.0,-0.029307037364944222
5.84098,-3.19922,4.41091,0.739769450655307,-0.3916048240723756,0.5471625184900639,8.14835e-05,0.00122949,0.999999,0.9923294322486983,75,2,0.6,8.0,-0.011997559032671745
5.21208,-3.19632,5.13411,0.6508940866489108,-0.39002680611265417,0.651318645886207,8.14835e-05,0.00122949,0.999999,0.862037969373775,75,2,0.6,8.0,-0.016183559167958883
5.09098,-3.19571,5.23871,0.6358360886312059,-0.39524670294859865,0.6629423143852197,8.14835e-05,0.00122949,0.999999,0.846634724744507,75,2,0.6,8.0,-0.026624163592938288
5.04888,-3.19561,5.27421,0.6319049488065244,-0.39307363682273355,0.6679739902936143,8.14835e-05,0.00122949,0.999999,0.8398940825161578,75,2,0.6,8.0,-0.030031138668106472
4.81518,-1.34262,6.20141,0.6019896825226785,-0.15992381014850246,0.782325250189351,8.14835e-05,0.00122949,0.999999,0.672643931535442,75,2,0.6,8.0,-0.03469568158880687
4.89448,-1.34292,6.13981,0.611591382953963,-0.16223046309795602,0.7743624843311314,8.14835e-05,0.00122949,0.999999,0.6853267650587181,75,2,0.6,8.0,-0.034032674376576644
5.17968,-1.34422,5.87931,0.6492679476689908,-0.16111735729013102,0.7432982774832328,8.14835e-05,0.00122949,0.999999,0.7330267780761716,75,2,0.6,8.0,-0.050012680079293936
5.63138,-1.34612,5.46461,0.7098672966049254,-0.16683245133299468,0.6842918634566969,8.14835e-05,0.00122949,0.999999,0.8173668349669139,75,2,0.6,8.0,-0.038439712537496895
5.67258,-1.34632,5.42501,0.7164178419897781,-0.1673350392514796,0.6773067697265509,8.14835e-05,0.00122949,0.999999,0.8269016387997902,75,2,0.6,8.0,-0.036239901974695954
6.08848,-1.34822,4.93691,0.7622566232110549,-0.1651239196668491,0.6258585555257161,8.14835e-05,0.00122949,0.999999,0.8947457382380405,75,2,0.6,8.0,-0.04636144730601899
6.13308,-1.34842,4.87051,0.7683145719618872,-0.16453477169147246,0.6185636809702433,8.14835e-05,0.00122949,0.999999,0.9040613032024611,75,2,0.6,8.0,-0.053002174223275134
6.12698,-0.989216,4.97931,0.771207472397444,-0.12470776336191129,0.6242491556066497,8.14835e-05,0.00122949,0.999999,0.8967427018380114,75,2,0.6,8.0,-0.04311868310479294
6.17058,-0.989415,4.92191,0.7760140262861084,-0.12435139897049732,0.6183356374828345,8.14835e-05,0.00122949,0.999999,0.9042878046236882,75,2,0.6,8.0,-0.04511485772893131
6.29398,-0.989918,4.81821,0.7905382194434686,-0.12272171068602698,0.5999905876973783,8.14835e-05,0.00122949,0.999999,0.9274156339360656,75,2,0.6,8.0,-0.01192955143584129
5.18428,-1.76011,5.80041,0.6529071773524856,-0.21826798961824914,0.7253077294980508,8.14835e-05,0.00122949,0.999999,0.7596283160879246,75,2,0.6,8.0,-0.023816545577703074
5.22538,-1.76032,5.76441,0.655405632667172,-0.21939875951261148,0.7227085449837101,8.14835e-05,0.00122949,0.999999,0.7633968763030657,75,2,0.6,8.0,-0.0230491229480414
5.26438,-1.76042,5.72731,0.6605921337613415,-0.2200806671907559,0.7177621700406827,8.14835e-05,0.00122949,0.999999,0.770525336256303,75,2,0.6,8.0,-0.024107874544691654
5.55278,-1.76172,5.43511,0.6952741573109882,-0.2191349197134847,0.6845244576621493,8.14835e-05,0.00122949,0.999999,0.8171377018712439,75,2,0.6,8.0,-0.03272670238430919
5.59458,-1.76191,5.38901,0.7035653588467132,-0.2167469086564389,0.6767692098631357,8.14835e-05,0.00122949,0.999999,0.8277158597230672,75,2,0.6,8.0,-0.03475794438110036
4.81198,0.570285,6.29971,0.610003903062428,0.07895842560441488,0.7884546944972018,8.14835e-05,0.00122949,0.999999,0.6622660030276866,75,2,0.6,8.0,-0.0522504703705593
5.33508,0.568187,5.91081,0.6630537041930842,0.0756283004409096,0.7447416636178276,8.14835e-05,0.00122949,0.999999,0.7304292042084148,75,2,0.6,8.0,-0.017294322758166558
5.41828,0.567783,5.82981,0.6758655692426634,0.0758220878357068,0.7331144135184664,8.14835e-05,0.00122949,0.999999,0.7476890431911846,75,2,0.6,8.0,-0.020850901907585317
5.49968,0.567485,5.75411,0.68657932065775,0.07285186187479975,0.7233957718058059,8.14835e-05,0.00122949,0.999999,0.7618782906350943,75,2,0.6,8.0,-0.020131503607030865
5.62508,0.566883,5.59591,0.7019579484236452,0.07309868945692054,0.7084572113011114,8.14835e-05,0.00122949,0.999999,0.7832788887534048,75,2,0.6,8.0,-0.04531018391106656
5.91498,0.565586,5.29391,0.7498035348064922,0.06612580887205051,0.6583479601188923,8.14835e-05,0.00122949,0.999999,0.8519859261487676,75,2,0.6,8.0,-0.04183695744451299
5.99738,0.565181,5.21041,0.7587609857524708,0.06445729096708204,0.6481720636845776,8.14835e-05,0.00122949,0.999999,0.8654301799482814,75,2,0.6,8.0,-0.035304852333580605
6.08238,0.564784,5.11231,0.7671629520659823,0.06901171713538172,0.6377290865841336,8.14835e-05,0.00122949,0.999999,0.8790592135375467,75,2,0.6,8.0,-0.03444660006876887
6.25188,0.563983,4.89121,0.7868255323901125,0.06495758137622167,0.6137475818288554,8.14835e-05,0.00122949,0.999999,0.9098158908657376,75,2,0.6,8.0,-0.042109851047892555
6.50668,0.562786,4.55971,0.8180315919006523,0.06213685162141407,0.5718070708928518,8.14835e-05,0.00122949,0.999999,0.9619156022346249,75,2,0.6,8.0,-0.03479014788084811
6.80968,0.561183,4.09421,0.8573362205876939,0.06769698546923061,0.5102859228185587,8.14835e-05,0.00122949,0.999999,1.0351015314048895,75,2,0.6,8.0,-0.034497907476954914
6.94278,0.560481,3.83851,0.8726822368551121,0.06657596919450683,0.4837285951888416,8.14835e-05,0.00122949,0.999999,1.0657120543509029,75,2,0.6,8.0,-0.04698220171355327
6.68808,-1.35112,4.10861,0.8495984386216836,-0.16319854275120058,0.5015463375755841,8.14835e-05,0.00122949,0.999999,1.0455634163326937,75,2,0.6,8.0,-0.03528936665618687
4.90708,-2.23782,5.85021,0.6219570115004251,-0.2760409936119017,0.7327829458244877,8.14835e-05,0.00122949,0.999999,0.7488185515929807,75,2,0.6,8.0,-0.04310176495262752
5.06978,-2.23842,5.72081,0.6400891156342715,-0.2769996508743089,0.7166289956888762,8.14835e-05,0.00122949,0.999999,0.772253596472555,75,2,0.6,8.0,-0.03502288760978267
5.19068,-2.23902,5.61601,0.6495020474066318,-0.2780473971505825,0.7076981951032373,8.14835e-05,0.00122949,0.999999,0.7849710591463355,75,2,0.6,8.0,-0.03156616750192143
5.35588,-2.23972,5.45121,0.6683660932566633,-0.2768579055983116,0.6903886336640701,8.14835e-05,0.00122949,0.999999,0.8091660999282261,75,2,0.6,8.0,-0.036490301575566875
4.85468,-1.10251,6.19301,0.6098360295196913,-0.13193106168333832,0.7814692649508139,8.14835e-05,0.00122949,0.999999,0.6739604273274494,75,2,0.6,8.0,-0.05413195034047913
5.05508,-1.10331,6.07041,0.6292822741522177,-0.13556305572864064,0.7652623585145989,8.14835e-05,0.00122949,0.999999,0.6995276778481427,75,2,0.6,8.0,-0.023722401357886724
5.13508,-1.10362,6.00861,0.6375369346446015,-0.13094206097751235,0.7592106648558925,8.14835e-05,0.00122949,0.999999,0.7088652664093732,75,2,0.6,8.0,-0.01937234029177315
5.17598,-1.10382,5.97451,0.6425824573530705,-0.13066291026122223,0.7549933704239772,8.14835e-05,0.00122949,0.999999,0.7153183176324182,75,2,0.6,8.0,-0.01852411562247447
5.21778,-1.10402,5.93951,0.6457958989250423,-0.13101480896115672,0.75218533405303,8.14835e-05,0.00122949,0.999999,0.7195895605006309,75,2,0.6,8.0,-0.01740221927097174
5.42368,-1.10492,5.71251,0.6741848867946986,-0.135564724233985,0.7260144240722652,8.14835e-05,0.00122949,0.999999,0.7584512147125768,75,2,0.6,8.0,-0.045760661829441496
5.38988,-3.55512,4.69511,0.6696738921115022,-0.4521499525951477,0.5891496402378924,8.14835e-05,0.00122949,0.999999,0.9414111576262476,75,2,0.6,8.0,-0.01665843516012444
5.43108,-3.55532,4.62341,0.6760171762100441,-0.4542444039765282,0.580226506568777,8.14835e-05,0.00122949,0.999999,0.9524080480134627,75,2,0.6,8.0,-0.030505016194564583
5.47278,-3.55552,4.57821,0.6849996992312941,-0.45387609259427875,0.569887624558023,8.14835e-05,0.00122949,0.999999,0.965038810363282,75,2,0.6,8.0,-0.02798330389982162
5.85578,-3.55732,4.13111,0.7340350810929128,-0.4328045990637798,0.5233284616320437,8.14835e-05,0.00122949,0.999999,1.0205986452773654,75,2,0.6,8.0,0.000672148194800215
5.58858,-1.10562,5.55301,0.7015655030961723,-0.13987436594667607,0.6987424465541148,8.14835e-05,0.00122949,0.999999,0.7973194568706038,75,2,0.6,8.0,-0.04446469048750945
5.75278,-1.10642,5.39141,0.7292199834053716,-0.13957539199568905,0.6698932196637905,8.14835e-05,0.00122949,0.999999,0.8368831458741484,75,2,0.6,8.0,-0.03847095509286014
6.49588,-2.36212,4.02481,0.8158417494745109,-0.29901517323496296,0.49496683322181745,8.14835e-05,0.00122949,0.999999,1.0533466570034058,75,2,0.6,8.0,-0.0015524378227000923
6.41078,-2.36181,4.06311,0.8100154944539577,-0.29727166490672746,0.5054744859912248,8.14835e-05,0.00122949,0.999999,1.0412120454346745,75,2,0.6,8.0,-0.05109381382570355
6.36818,-2.36152,4.13291,0.8071279854057403,-0.299814872789492,0.5085818097701607,8.14835e-05,0.00122949,0.999999,1.0376116067816,75,2,0.6,8.0,-0.049437863213696254
6.23658,-2.36081,4.36731,0.7856323029125385,-0.2985664771009105,0.5418855445312166,8.14835e-05,0.00122949,0.999999,0.9984783970159442,75,2,0.6,8.0,-0.0286920402859856
5.48118,-2.35732,5.30031,0.6788842451224563,-0.28649159315002826,0.6760464102255638,8.14835e-05,0.00122949,0.999999,0.8288160289198868,75,2,0.6,8.0,-0.01917436157761898
5.19328,-2.35601,5.57671,0.6482721998062804,-0.2892796451811471,0.7043155839836257,8.14835e-05,0.00122949,0.999999,0.7897650323065187,75,2,0.6,8.0,-0.023745571848902358
5.11168,-2.35572,5.64781,0.6430359785993164,-0.29184884757366153,0.7080458886235731,8.14835e-05,0.00122949,0.999999,0.7845037803234268,75,2,0.6,8.0,-0.026516010118287525
5.07108,-2.35552,5.68151,0.6419973071622743,-0.2900438721855868,0.7097281238643284,8.14835e-05,0.00122949,0.999999,0.782116733811511,75,2,0.6,8.0,-0.028558303738274837
6.66328,-2.12372,3.90971,0.8311887320986924,-0.2661511358060192,0.4881484042187727,8.14835e-05,0.00122949,0.999999,1.0611271092740757,75,2,0.6,8.0,0.012198155369100405
6.80008,-2.12452,3.59881,0.8513381460430557,-0.2602489153922123,0.45551494281653404,8.14835e-05,0.00122949,0.999999,1.0981276319609632,75,2,0.6,8.0,-0.018389469981637596
4.85148,0.510082,6.27521,0.6149461338274553,0.07526796674436037,0.7849687800625165,8.14835e-05,0.00122949,0.999999,0.6679212704693157,75,2,0.6,8.0,-0.051710726123261885
5.13298,0.508884,6.07091,0.6437048550638869,0.06964406160086983,0.7620982641699918,8.14835e-05,0.00122949,0.999999,0.7040362143248973,75,2,0.6,8.0,-0.03367118215950171
5.29588,0.508182,5.92381,0.661187452821316,0.06833561921739313,0.7471019979747313,8.14835e-05,0.00122949,0.999999,0.7268981787280957,75,2,0.6,8.0,-0.03783202666359209
5.45988,0.50748,5.78091,0.6842202071438142,0.06980021113006621,0.7259274334685764,8.14835e-05,0.00122949,0.999999,0.7582093666690858,75,2,0.6,8.0,-0.03214294851495225
5.49968,0.507381,5.75351,0.68703728878148,0.0694768555250761,0.7232929768566408,8.14835e-05,0.00122949,0.999999,0.7620331526559447,75,2,0.6,8.0,-0.02461330707651488
5.58138,0.506984,5.68251,0.6971369203485599,0.06544263214551932,0.713944939182842,8.14835e-05,0.00122949,0.999999,0.7754848918673507,75,2,0.6,8.0,-0.018787348982862717
5.62308,0.506786,5.63781,0.7026028140059212,0.06623124852318607,0.7084932656490257,8.14835e-05,0.00122949,0.999999,0.7832396828311871,75,2,0.6,8.0,-0.021230525181467286
5.66448,0.50658,5.59131,0.7069134848643847,0.06344785507693784,0.7044485038688258,8.14835e-05,0.00122949,0.999999,0.7889601731493813,75,2,0.6,8.0,-0.024681543480536305
5.78808,0.506084,5.46191,0.7232869939688613,0.06150149818895914,0.6878033803900659,8.14835e-05,0.00122949,0.999999,0.8121530497445578,75,2,0.6,8.0,-0.02563783431201294
5.91348,0.505481,5.30891,0.7481007698720188,0.0584883931725103,0.6610025309943909,8.14835e-05,0.00122949,0.999999,0.848465913442296,75,2,0.6,8.0,-0.0370054539852287
5.95598,0.505283,5.26211,0.7539487849485318,0.0579211391730692,0.6543747942208092,8.14835e-05,0.00122949,0.999999,0.85726603096347,75,2,0.6,8.0,-0.03640719759046185
6.03838,0.504886,5.17501,0.7618073597203596,0.06052018818665077,0.6449704283901292,8.14835e-05,0.00122949,0.999999,0.8696337722021473,75,2,0.6,8.0,-0.03145738560080158
6.24908,0.503986,4.94261,0.7857623089244298,0.05953645324111761,0.6156565638480737,8.14835e-05,0.00122949,0.999999,0.9074038834469823,75,2,0.6,8.0,-0.016617487136420195
6.54968,0.502384,4.48121,0.8243682348495585,0.05627565018885038,0.5632495579819352,8.14835e-05,0.00122949,0.999999,0.9723185275900057,75,2,0.6,8.0,-0.04814858979646086
7.07618,0.499683,3.63751,0.8816054845066568,0.06411808275157604,0.46761163496222474,8.14835e-05,0.00122949,0.999999,1.0840393992891024,75,2,0.6,8.0,-0.027956002819038872
7.12228,0.499385,3.46721,0.8907857700602583,0.05095794139524693,0.45155730540753236,8.14835e-05,0.00122949,0.999999,1.1021351816866625,75,2,0.6,8.0,-0.06288446847817397
7.00088,-1.35292,3.47841,0.8747072898631004,-0.15580199035167763,0.45892580757983736,8.14835e-05,0.00122949,0.999999,1.0941463049266371,75,2,0.6,8.0,-0.06639744952521554
4.81008,0.271182,6.32561,0.6094759011907139,0.035091799858149475,0.7920275825061162,8.14835e-05,0.00122949,0.999999,0.6565221327685461,75,2,0.6,8.0,-0.04866356166310837
6.33838,-1.10912,4.72351,0.7958861295808881,-0.1319712225428666,0.5908882002217465,8.14835e-05,0.00122949,0.999999,0.938758261670841,75,2,0.6,8.0,-0.017722447891203252
6.64238,-1.11071,4.21741,0.8419652632386826,-0.13505772399734098,0.5223541965831939,8.14835e-05,0.00122949,0.999999,1.0213016589319688,75,2,0.6,8.0,-0.05384143899707894
6.95088,-1.11232,3.71081,0.8715748802718923,-0.13770270597934828,0.4705265059962104,8.14835e-05,0.00122949,0.999999,1.0810207462668355,75,2,0.6,8.0,-0.04248157948094988
6.99538,-1.11252,3.61861,0.8723621758522602,-0.14036628432236056,0.46827506912907996,8.14835e-05,0.00122949,0.999999,1.083574029013878,75,2,0.6,8.0,-0.045920516684535784
5.05148,0.270183,6.14831,0.6371342584866324,0.0395196101074704,0.7697390058192728,8.14835e-05,0.00122949,0.999999,0.6922075857840558,75,2,0.6,8.0,-0.03808032570103137
5.17318,0.26958,6.04371,0.6486136576561627,0.03696695502365472,0.7602195520625428,8.14835e-05,0.00122949,0.999999,0.7069948964371318,75,2,0.6,8.0,-0.040044268157014784
5.21798,-1.28282,5.90991,0.6478967227138587,-0.15366614781485796,0.746067390865184,8.14835e-05,0.00122949,0.999999,0.7288651995141392,75,2,0.6,8.0,-0.012511117948269757
5.38408,-1.28362,5.71741,0.6717796054429424,-0.1629983137784232,0.722595122746006,8.14835e-05,0.00122949,0.999999,0.7634586987209708,75,2,0.6,8.0,-0.04231347319461154
4.89518,-3.61271,5.18701,0.6090221134262014,-0.44516366149335135,0.6564460220335835,8.14835e-05,0.00122949,0.999999,0.8553586713572059,75,2,0.6,8.0,-0.005030736982162054
4.97558,-3.61302,5.17241,0.619393626886687,-0.4446056165954506,0.6470528422501014,8.14835e-05,0.00122949,0.999999,0.8677348867748704,75,2,0.6,8.0,0.03518108476094106
5.34838,-3.61472,4.73841,0.661731401493079,-0.45740705619527905,0.5940457366405169,8.14835e-05,0.00122949,0.999999,0.9353499403456024,75,2,0.6,8.0,0.0077399202833756675
5.64628,-3.61622,4.31931,0.7021754120704413,-0.4525181886736991,0.5497062666580945,8.14835e-05,0.00122949,0.999999,0.989381666705341,75,2,0.6,8.0,-0.02416375526051784
5.98538,-3.61782,3.89081,0.7461072075406305,-0.42814810374283385,0.509914930274981,8.14835e-05,0.00122949,0.999999,1.0362520586502368,75,2,0.6,8.0,0.003236704790131384
5.42418,-1.28382,5.67861,0.6757454227811082,-0.16143871131900922,0.7192396444009737,8.14835e-05,0.00122949,0.999999,0.768296241806271,75,2,0.6,8.0,-0.04283128261691349
5.67218,-1.28492,5.43701,0.7170965654210758,-0.16235813563056367,0.6777996397578449,8.14835e-05,0.00122949,0.999999,0.8262232276802727,75,2,0.6,8.0,-0.038484874164968375
5.83728,-1.28562,5.26631,0.7398434300286834,-0.16196779762618574,0.6529916780292959,8.14835e-05,0.00122949,0.999999,0.8594524467107234,75,2,0.6,8.0,-0.033778963718117616
5.91988,-1.28602,5.19551,0.7435981443538565,-0.1614389024260106,0.6488445734511358,8.14835e-05,0.00122949,0.999999,0.8649131894837045,75,2,0.6,8.0,-0.01926376736456792
6.21638,-1.28742,4.80201,0.7778130219271093,-0.1591106911459865,0.6080219493436605,8.14835e-05,0.00122949,0.999999,0.9173967623024131,75,2,0.6,8.0,-0.04009229947356818
6.38668,-1.28822,4.55801,0.8070538005076121,-0.15071331313465214,0.5709200121997791,8.14835e-05,0.00122949,0.999999,0.9633164370094424,75,2,0.6,8.0,-0.048607206853631624
6.47238,-1.28862,4.45911,0.813907176458462,-0.1537873501242176,0.5602718617342705,8.14835e-05,0.00122949,0.999999,0.9762310618329213,75,2,0.6,8.0,-0.035333882647684334
6.82028,-1.29042,3.91691,0.8619158204543474,-0.15637795371180838,0.4823350018850142,8.14835e-05,0.00122949,0.999999,1.067617719285128,75,2,0.6,8.0,-0.029831431964566058
5.21428,0.448482,5.98671,0.6509098263166417,0.05981546224841853,0.7567948919492304,8.14835e-05,0.00122949,0.999999,0.712207818210909,75,2,0.6,8.0,-0.04823612983735526
5.62378,0.446681,5.62831,0.7052913904809424,0.05677033190375419,0.7066407743181796,8.14835e-05,0.00122949,0.999999,0.7858778558294853,75,2,0.6,8.0,-0.031041544827767886
5.70408,0.446384,5.56721,0.7116288907892835,0.05432519093544414,0.7004520650435986,8.14835e-05,0.00122949,0.999999,0.794591512983296,75,2,0.6,8.0,-0.01691697989078822
5.87298,0.445583,5.34771,0.7417666056565576,0.05350074649564979,0.6685207347997197,8.14835e-05,0.00122949,0.999999,0.8384093497650651,75,2,0.6,8.0,-0.0445967711002222
6.50568,0.442584,4.56211,0.8171886004989887,0.045681859657032385,0.5745571850675785,8.14835e-05,0.00122949,0.999999,0.9585838585897785,75,2,0.6,8.0,-0.041821784380799976
6.54968,0.442386,4.50411,0.823368331677841,0.04377229088172006,0.565816734412314,8.14835e-05,0.00122949,0.999999,0.9692267397399298,75,2,0.6,8.0,-0.038780221128422276
6.67838,0.441684,4.30031,0.8391725493813686,0.045414737174854905,0.541965805205562,8.14835e-05,0.00122949,0.999999,0.9978745251537811,75,2,0.6,8.0,-0.044592387793319865
6.89758,0.440486,3.92491,0.8677505318273601,0.054507875436530316,0.4940019291751092,8.14835e-05,0.00122949,0.999999,1.0539518115863535,75,2,0.6,8.0,-0.05169475418212155
7.02978,0.439884,3.77241,0.8770378893429818,0.054260152594628894,0.4773472284377644,8.14835e-05,0.00122949,0.999999,1.0730061781703413,75,2,0.6,8.0,-0.009857198400268885
5.33408,0.268985,5.93821,0.6642916228156109,0.03568335030232357,0.7466212817541459,8.14835e-05,0.00122949,0.999999,0.727681228289258,75,2,0.6,8.0,-0.013317310627334322
5.54158,0.267986,5.69671,0.6936456396649874,0.033871973978876445,0.7195195730155816,8.14835e-05,0.00122949,0.999999,0.7675454662131539,75,2,0.6,8.0,-0.048054941292916986
5.62168,0.267681,5.65231,0.7024517289634494,0.03475785660305984,0.7108821701805592,8.14835e-05,0.00122949,0.999999,0.7799032126895631,75,2,0.6,8.0,-0.023562983621007838
6.86288,-1.29062,3.85211,0.8655221455398076,-0.15563535508961215,0.4760767289274896,8.14835e-05,0.00122949,0.999999,1.074746116709545,75,2,0.6,8.0,-0.024815153809913504
5.54458,-0.86752,5.66121,0.6938967328210086,-0.10661179628218183,0.7121385041365312,8.14835e-05,0.00122949,0.999999,0.7783636079703435,75,2,0.6,8.0,-0.02853482784375494
5.58418,-0.867619,5.63381,0.6990818586818617,-0.1085536694904298,0.7067536032466167,8.14835e-05,0.00122949,0.999999,0.7860063964703682,75,2,0.6,8.0,-0.02029799317913117
5.66578,-0.868016,5.54951,0.7112301731741156,-0.10672347548145662,0.6948105788974983,8.14835e-05,0.00122949,0.999999,0.8027424348867751,75,2,0.6,8.0,-0.021806217898941327
5.17538,-0.925015,5.99561,0.6448800766593296,-0.11851897030924166,0.7550383701539242,8.14835e-05,0.00122949,0.999999,0.715226649976464,75,2,0.6,8.0,-0.025819780897538003
5.50098,-0.926419,5.71661,0.685637739111726,-0.11489982449254185,0.7188177244874696,8.14835e-05,0.00122949,0.999999,0.7688197561207215,75,2,0.6,8.0,-0.012593473719958226
5.54318,-0.926617,5.66581,0.693658468117163,-0.11445852071077663,0.711152006708869,8.14835e-05,0.00122949,0.999999,0.7797813928472884,75,2,0.6,8.0,-0.019594839032983202
5.70918,-0.927319,5.46321,0.7203677689084257,-0.11542253529290962,0.6839209865653006,8.14835e-05,0.00122949,0.999999,0.8177874201540752,75,2,0.6,8.0,-0.043787314038104874
5.75068,-0.927518,5.41191,0.7290761361537457,-0.11802433098690475,0.6741796830120428,8.14835e-05,0.00122949,0.999999,0.8310596001957778,75,2,0.6,8.0,-0.0489384387476921
5.87378,-0.928013,5.31441,0.7408632527127169,-0.1236884673535916,0.6601687691974322,8.14835e-05,0.00122949,0.999999,0.8498756501207283,75,2,0.6,8.0,-0.02469729322648284
6.33478,-0.930218,4.77851,0.796034676433613,-0.11244596978784142,0.5947139630054978,8.14835e-05,0.00122949,0.999999,0.9339783636367139,75,2,0.6,8.0,-0.010700844503067408
6.50758,-0.931119,4.51241,0.8198895000024806,-0.109899951530469,0.561874726642232,8.14835e-05,0.00122949,0.999999,0.9742290703449811,75,2,0.6,8.0,-0.026454737278968743
6.63808,-0.931813,4.27961,0.8370471702818086,-0.1103952107119018,0.5358777212901201,8.14835e-05,0.00122949,0.999999,1.005329789047509,75,2,0.6,8.0,-0.04717387933892958
6.68458,-0.932019,4.18001,0.8487190522428664,-0.106862727285606,0.5179346752989734,8.14835e-05,0.00122949,0.999999,1.0264347497015147,75,2,0.6,8.0,-0.0611869405520693
